current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
15:55:29.796,43.739.301,743.727,0.6,5.6,5.6, ,5896010, , , , , , , , ,nan,53,6.2,85.5,71.0,30,
12:26:26.287,43.738.463,7.431.871,9.2,3.6,3.5, ,1854146, , , , , , , , ,nan,48,30.0,97.0,92.5,32,
14:40:38.865,43.741.206,7.438.473,3.1,1.5,1.5, ,1410553, , , , , , , , ,nan,47,4.7,86.7,76.0,30,
12:27:49.180,43.737.863,7.432.218,8.3,3.8,3.7, ,1936918, , , , , , , , ,nan,47,28.6,97.0,92.0,32,
15:14:19.770,43.739.766,743.789,2.8,3.5,3.5, ,3428860, , , , , , , , ,nan,50,5.0,86.1,73.5,31,
12:17:34.533,43.738.678,743.191,9.4,2.3,2.2, ,1323072, , , , , , , , ,nan,47,29.4,97.3,94.5,33,
14:34:02.632,43.738.183,7.433.543,2.4,1.2,1.2, ,1014992, , , , , , , , ,nan,45,3.5,86.8,76.5,30,
15:38:36.088,43.740.869,7.436.773,5.1,4.8,4.8, ,4883408, , , , , , , , ,nan,52,5.2,85.7,71.5,31,
12:49:48.013,4.373.847,7.434.448,8.6,2.6,2.6,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
13:19:18.646,43.739.918,7.438.013,7.7,7.0,7.0,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
15:04:21.001,43.738.095,7.431.286,4.5,3.0,3.0, ,2830844, , , , , , , , ,nan,50,6.2,86.2,74.0,31,
13:07:50.147,43.739.858,7.434.291,9.6,5.3,5.3,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
14:54:23.186,4.373.873,7.435.661,2.9,2.3,2.3, ,2233794, , , , , , , , ,nan,47,5.6,86.5,75.0,31,
12:16:55.230,43.739.665,7.433.695,8.8,2.2,2.1, ,1283819, , , , , , , , ,nan,47,28.5,97.4,94.5,33,
12:48:24.285,43.737.294,7.430.308,7.3,2.4,2.4,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
